Date,Positive Tweets,Negative Tweets,Zero,Ticker
2017-09-15,426,-152,0,APPL
2017-09-16,181,-95,0,APPL
2017-09-17,93,-49,0,APPL
2017-09-18,280,-152,0,APPL
2017-09-19,365,-147,0,APPL
2017-09-20,448,-283,0,APPL
2017-09-21,355,-186,0,APPL
2017-09-22,300,-156,0,APPL
2017-09-23,169,-53,0,APPL
2017-09-24,145,-38,0,APPL
2017-09-25,403,-262,0,APPL
2017-09-26,400,-119,0,APPL
2017-09-27,250,-97,0,APPL
2017-09-28,298,-80,0,APPL
2017-09-29,279,-69,0,APPL
2017-09-30,121,-25,0,APPL
2017-10-01,116,-25,0,APPL
2017-10-02,265,-90,0,APPL
2017-10-03,247,-75,0,APPL
2017-10-04,280,-121,0,APPL
2017-10-05,262,-81,0,APPL
2017-10-06,215,-56,0,APPL
2017-10-07,143,-30,0,APPL
2017-10-08,127,-24,0,APPL
2017-10-09,231,-62,0,APPL
2017-10-10,281,-95,0,APPL
2017-10-11,119,-39,0,APPL
2017-10-12,222,-55,0,APPL
2017-10-13,221,-81,0,APPL
2017-10-14,132,-26,0,APPL
2017-10-15,104,-33,0,APPL
2017-10-16,288,-117,0,APPL
2017-10-17,228,-48,0,APPL
2017-10-18,297,-61,0,APPL
2017-10-19,22,-11,0,APPL
2017-10-20,288,-80,0,APPL
2017-10-21,42,-3,0,APPL
2017-10-22,115,-29,0,APPL
2017-10-23,184,-75,0,APPL
2017-10-24,53,-11,0,APPL
2017-10-25,237,-64,0,APPL
2017-10-26,222,-73,0,APPL
2017-10-27,66,-15,0,APPL
2017-10-28,143,-34,0,APPL
2017-10-29,139,-39,0,APPL
2017-10-30,377,-94,0,APPL
2017-10-31,324,-166,0,APPL
2017-11-01,332,-89,0,APPL
2017-11-02,815,-253,0,APPL
2017-11-03,715,-214,0,APPL
2017-11-04,93,-26,0,APPL
2017-11-05,126,-38,0,APPL
2017-11-06,280,-104,0,APPL
2017-11-07,312,-84,0,APPL
2017-11-08,323,-124,0,APPL
2017-11-09,294,-98,0,APPL
2017-11-10,244,-89,0,APPL
2017-11-11,185,-29,0,APPL
2017-11-12,140,-23,0,APPL
2017-11-13,204,-55,0,APPL
2017-11-14,335,-71,0,APPL
2017-11-15,387,-111,0,APPL
2017-11-16,487,-66,0,APPL
2017-11-17,280,-60,0,APPL
2017-11-18,165,-36,0,APPL
2017-11-19,134,-44,0,APPL
2017-11-20,270,-45,0,APPL
2017-11-21,281,-79,0,APPL
2017-11-22,275,-87,0,APPL
2017-11-23,112,-24,0,APPL
2017-11-24,228,-56,0,APPL
2017-11-25,193,-40,0,APPL
2017-11-26,100,-24,0,APPL
2017-11-27,225,-70,0,APPL
2017-11-28,278,-88,0,APPL
2017-11-29,399,-150,0,APPL
2017-11-30,327,-93,0,APPL
2017-12-01,124,-38,0,APPL
2017-12-02,96,-21,0,APPL
2017-12-03,161,-33,0,APPL
2017-12-04,279,-99,0,APPL
2017-12-05,315,-78,0,APPL
2017-12-06,379,-115,0,APPL
2017-12-07,341,-82,0,APPL
2017-12-08,305,-59,0,APPL
2017-12-09,212,-25,0,APPL
2017-12-10,179,-24,0,APPL
2017-12-11,335,-71,0,APPL
2017-12-12,363,-81,0,APPL
2017-12-13,368,-54,0,APPL
2017-12-14,217,-61,0,APPL
2017-12-15,332,-80,0,APPL
2017-12-16,166,-27,0,APPL
2017-12-17,144,-15,0,APPL
2017-12-18,178,-34,0,APPL
2017-12-19,397,-143,0,APPL
2017-12-20,358,-61,0,APPL
2017-12-21,456,-114,0,APPL
2017-12-22,372,-93,0,APPL
2017-12-23,170,-29,0,APPL
2017-12-24,128,-24,0,APPL
2017-12-25,139,-34,0,APPL
2017-12-26,371,-289,0,APPL
2017-12-27,430,-195,0,APPL
2017-12-28,385,-113,0,APPL
2017-12-29,389,-94,0,APPL
2017-12-30,205,-58,0,APPL
2017-12-31,178,-32,0,APPL
2018-01-01,212,-19,0,APPL
2018-01-02,345,-65,0,APPL
2018-01-03,303,-88,0,APPL
2018-01-04,340,-74,0,APPL
2018-01-05,336,-143,0,APPL
2018-01-06,115,-20,0,APPL
2018-01-07,210,-24,0,APPL
2018-01-08,348,-88,0,APPL
2018-01-09,375,-89,0,APPL
2018-01-10,331,-107,0,APPL
2018-01-11,303,-85,0,APPL
2018-01-12,358,-85,0,APPL
2018-01-13,227,-35,0,APPL
2018-01-14,193,-31,0,APPL
2018-01-15,225,-38,0,APPL
2018-01-16,344,-91,0,APPL
2018-01-17,509,-170,0,APPL
2018-01-18,471,-151,0,APPL
2018-01-19,315,-125,0,APPL
2018-01-20,215,-32,0,APPL
2018-01-21,187,-41,0,APPL
2018-01-22,304,-103,0,APPL
2018-01-23,449,-161,0,APPL
2018-01-24,446,-184,0,APPL
2018-01-25,557,-194,0,APPL
2018-01-26,650,-141,0,APPL
2018-01-27,422,-57,0,APPL
2018-01-28,325,-41,0,APPL
2018-01-29,621,-258,0,APPL
2018-01-30,612,-228,0,APPL
2018-01-31,587,-180,0,APPL
2018-02-01,455,-220,0,APPL
2018-02-02,548,-318,0,APPL
2018-02-03,273,-80,0,APPL
2018-02-04,258,-42,0,APPL
2018-02-05,569,-178,0,APPL
2018-02-06,499,-173,0,APPL
2018-02-07,453,-191,0,APPL
2018-02-08,442,-147,0,APPL
2018-02-09,353,-148,0,APPL
2018-02-10,188,-35,0,APPL
2018-02-11,191,-30,0,APPL
2018-02-12,415,-105,0,APPL
2018-02-13,440,-145,0,APPL
2018-02-14,384,-113,0,APPL
2018-02-15,461,-116,0,APPL
2018-02-16,377,-120,0,APPL
2018-02-17,167,-49,0,APPL
2018-02-18,173,-45,0,APPL
2018-02-19,202,-72,0,APPL
2018-02-20,287,-110,0,APPL
2018-02-21,289,-85,0,APPL
2018-02-22,344,-112,0,APPL
2018-02-23,283,-78,0,APPL
2018-02-24,177,-52,0,APPL
2018-02-25,196,-43,0,APPL
2018-02-26,373,-95,0,APPL
2018-02-27,459,-102,0,APPL
2018-02-28,336,-126,0,APPL
2018-03-01,329,-133,0,APPL
2018-03-02,323,-152,0,APPL
2018-03-03,163,-56,0,APPL
2018-03-04,144,-33,0,APPL
2018-03-05,311,-92,0,APPL
2018-03-06,115,-50,0,APPL
2018-03-07,228,-106,0,APPL
2018-03-08,235,-72,0,APPL
2018-03-09,260,-65,0,APPL
2018-03-10,148,-32,0,APPL
2018-03-11,172,-25,0,APPL
2018-03-12,368,-83,0,APPL
2018-03-13,335,-101,0,APPL
2018-03-14,255,-115,0,APPL
2018-03-15,270,-96,0,APPL
2018-03-16,266,-72,0,APPL
2018-03-17,163,-36,0,APPL
2018-03-18,143,-25,0,APPL
2018-03-19,310,-114,0,APPL
2018-03-20,333,-85,0,APPL
2018-03-21,363,-135,0,APPL
2018-03-22,364,-123,0,APPL
2018-03-23,363,-116,0,APPL
2018-03-24,153,-42,0,APPL
2018-03-25,125,-29,0,APPL
2018-03-26,337,-113,0,APPL
2018-03-27,375,-94,0,APPL
2018-03-28,386,-167,0,APPL
2018-03-29,287,-113,0,APPL
2018-03-30,186,-43,0,APPL
2018-03-31,129,-21,0,APPL
2018-04-01,127,-35,0,APPL
2018-04-02,306,-175,0,APPL
2018-04-03,309,-128,0,APPL
2018-04-04,298,-101,0,APPL
2018-04-05,142,-35,0,APPL
2018-04-06,254,-111,0,APPL
2018-04-07,127,-42,0,APPL
2018-04-08,133,-42,0,APPL
2018-04-09,243,-75,0,APPL
2018-04-10,339,-80,0,APPL
2018-04-11,297,-78,0,APPL
2018-04-12,327,-116,0,APPL
2018-04-13,306,-124,0,APPL
2018-04-14,118,-38,0,APPL
2018-04-15,113,-36,0,APPL
2018-04-16,187,-67,0,APPL
2018-04-17,113,-32,0,APPL
2018-04-18,191,-69,0,APPL
2018-04-19,239,-175,0,APPL
2018-04-20,441,-362,0,APPL
2018-04-21,101,-57,0,APPL
2018-04-22,110,-43,0,APPL
2018-04-23,254,-138,0,APPL
2018-04-24,273,-161,0,APPL
2018-04-25,280,-129,0,APPL
2018-04-26,234,-118,0,APPL
2018-04-27,256,-125,0,APPL
2018-04-28,120,-51,0,APPL
2018-04-29,112,-48,0,APPL
2018-04-30,322,-167,0,APPL
2018-05-01,993,-446,0,APPL
2018-05-02,816,-312,0,APPL
2018-05-03,337,-134,0,APPL
2018-05-04,682,-241,0,APPL
2018-05-05,72,-17,0,APPL
2018-05-06,193,-42,0,APPL
2018-05-07,457,-137,0,APPL
2018-05-08,300,-79,0,APPL
2018-05-09,281,-62,0,APPL
2018-05-10,427,-100,0,APPL
2018-05-11,346,-76,0,APPL
2018-05-12,195,-37,0,APPL
2018-05-13,161,-25,0,APPL
2018-05-14,269,-82,0,APPL
2018-05-15,287,-102,0,APPL
2018-05-16,270,-88,0,APPL
2018-05-17,241,-75,0,APPL
2018-05-18,241,-54,0,APPL
2018-05-19,157,-40,0,APPL
2018-05-20,134,-35,0,APPL
2018-05-21,251,-78,0,APPL
2018-05-22,220,-69,0,APPL
2018-05-23,238,-70,0,APPL
2018-05-24,260,-98,0,APPL
2018-05-25,295,-80,0,APPL
2018-05-26,177,-43,0,APPL
2018-05-27,122,-21,0,APPL
2018-05-28,150,-37,0,APPL
2018-05-29,297,-78,0,APPL
2018-05-30,265,-95,0,APPL
2018-05-31,242,-66,0,APPL
2018-06-01,292,-73,0,APPL
2018-06-02,166,-28,0,APPL
2018-06-03,146,-21,0,APPL
2018-06-04,312,-90,0,APPL
2018-06-05,404,-121,0,APPL
2018-06-06,245,-74,0,APPL
2018-06-07,282,-74,0,APPL
2018-06-08,301,-175,0,APPL
2018-06-09,105,-31,0,APPL
2018-06-10,135,-35,0,APPL
2018-06-11,221,-89,0,APPL
2018-06-12,268,-77,0,APPL
2018-06-13,261,-68,0,APPL
2018-06-14,289,-63,0,APPL
2018-06-15,289,-78,0,APPL
2018-06-16,158,-29,0,APPL
2018-06-17,166,-34,0,APPL
2018-06-18,272,-78,0,APPL
2018-06-19,291,-123,0,APPL
2018-06-20,256,-66,0,APPL
2018-06-21,230,-78,0,APPL
2018-06-22,204,-79,0,APPL
2018-06-23,169,-29,0,APPL
2018-06-24,145,-17,0,APPL
2018-06-25,244,-93,0,APPL
2018-06-26,279,-75,0,APPL
2018-06-27,259,-83,0,APPL
2018-06-28,239,-68,0,APPL
2018-06-29,216,-46,0,APPL
2018-06-30,94,-17,0,APPL
2018-07-01,117,-34,0,APPL
2018-07-02,174,-42,0,APPL
2018-07-03,185,-50,0,APPL
2018-07-04,94,-22,0,APPL
2018-07-05,178,-57,0,APPL
2018-07-06,229,-57,0,APPL
2018-07-07,124,-22,0,APPL
2018-07-08,94,-19,0,APPL
2018-07-09,233,-49,0,APPL
2018-07-10,238,-62,0,APPL
2018-07-11,214,-91,0,APPL
2018-07-12,284,-59,0,APPL
2018-07-13,224,-43,0,APPL
2018-07-14,105,-26,0,APPL
2018-07-15,95,-15,0,APPL
2018-07-16,183,-49,0,APPL
2018-07-17,235,-56,0,APPL
2018-07-18,231,-68,0,APPL
2018-07-19,249,-82,0,APPL
2018-07-20,242,-64,0,APPL
2018-07-21,117,-25,0,APPL
2018-07-22,118,-24,0,APPL
2018-07-23,216,-37,0,APPL
2018-07-24,239,-62,0,APPL
2018-07-25,234,-61,0,APPL
2018-07-26,264,-82,0,APPL
2018-07-27,260,-79,0,APPL
2018-07-28,75,-15,0,APPL
2018-07-29,145,-39,0,APPL
2018-07-30,329,-125,0,APPL
2018-07-31,418,-129,0,APPL
2018-08-01,786,-234,0,APPL
2018-08-02,827,-205,0,APPL
2018-08-03,575,-150,0,APPL
2018-08-04,265,-48,0,APPL
2018-08-05,158,-47,0,APPL
2018-08-06,369,-114,0,APPL
2018-08-07,414,-135,0,APPL
2018-08-08,320,-86,0,APPL
2018-08-09,336,-76,0,APPL
2018-08-10,259,-71,0,APPL
2018-08-11,158,-30,0,APPL
2018-08-12,128,-22,0,APPL
2018-08-13,263,-70,0,APPL
2018-08-14,311,-94,0,APPL
2018-08-15,337,-105,0,APPL
2018-08-16,297,-100,0,APPL
2018-08-17,447,-138,0,APPL
2018-08-18,166,-35,0,APPL
2018-08-19,138,-40,0,APPL
2018-08-20,311,-129,0,APPL
2018-08-21,362,-110,0,APPL
2018-08-22,267,-82,0,APPL
2018-08-23,277,-72,0,APPL
2018-08-24,245,-69,0,APPL
2018-08-25,152,-45,0,APPL
2018-08-26,152,-34,0,APPL
2018-08-27,302,-59,0,APPL
2018-08-28,367,-83,0,APPL
2018-08-29,368,-83,0,APPL
2018-08-30,566,-170,0,APPL
2018-08-31,416,-121,0,APPL
2018-09-01,216,-43,0,APPL
2018-09-02,162,-26,0,APPL
2018-09-03,161,-23,0,APPL
2018-09-04,484,-109,0,APPL
2018-09-05,448,-121,0,APPL
2018-09-06,354,-137,0,APPL
2018-09-07,389,-167,0,APPL
2018-09-08,232,-72,0,APPL
2018-09-09,168,-37,0,APPL
2018-09-10,430,-202,0,APPL
2018-09-11,459,-142,0,APPL
2018-09-12,929,-336,0,APPL
2018-09-13,562,-179,0,APPL
2018-09-14,416,-125,0,APPL
2018-09-15,188,-46,0,APPL
2018-09-16,174,-43,0,APPL
2018-09-17,394,-174,0,APPL
2018-09-18,379,-150,0,APPL
2018-09-19,336,-102,0,APPL
2018-09-20,359,-86,0,APPL
2018-09-21,335,-107,0,APPL
2018-09-22,179,-41,0,APPL
2018-09-23,179,-37,0,APPL
2018-09-24,349,-76,0,APPL
2018-09-25,311,-113,0,APPL
2018-09-26,299,-72,0,APPL
2018-09-27,96,-26,0,APPL
2018-09-28,322,-74,0,APPL
2018-09-29,151,-44,0,APPL
2018-09-30,133,-29,0,APPL
2018-10-01,291,-79,0,APPL
2018-10-02,371,-86,0,APPL
2018-10-03,7,-1,0,APPL
2018-10-04,338,-167,0,APPL
2018-10-05,340,-157,0,APPL
2018-10-06,141,-37,0,APPL
2018-10-07,145,-21,0,APPL
2018-10-08,203,-75,0,APPL
2018-10-09,301,-88,0,APPL
2018-10-10,343,-138,0,APPL
2018-10-11,385,-120,0,APPL
2018-10-12,308,-82,0,APPL
2018-10-13,142,-24,0,APPL
2018-10-14,109,-21,0,APPL
2018-10-15,261,-120,0,APPL
2018-10-16,314,-107,0,APPL
2018-10-17,229,-62,0,APPL
2018-10-18,264,-115,0,APPL
2018-10-19,271,-99,0,APPL
2018-10-20,112,-28,0,APPL
2018-10-21,107,-36,0,APPL
2018-10-22,309,-91,0,APPL
2018-10-23,319,-137,0,APPL
2018-10-24,347,-136,0,APPL
2018-10-25,325,-137,0,APPL
2018-10-26,328,-156,0,APPL
2018-10-27,159,-41,0,APPL
2018-10-28,94,-28,0,APPL
2018-10-29,420,-219,0,APPL
2018-10-30,485,-210,0,APPL
2018-10-31,383,-139,0,APPL
2018-11-01,654,-497,0,APPL
2018-11-02,676,-449,0,APPL
2018-11-03,207,-72,0,APPL
2018-11-04,179,-46,0,APPL
2018-11-05,645,-329,0,APPL
2018-11-06,366,-119,0,APPL
2018-11-07,344,-130,0,APPL
2018-11-08,286,-111,0,APPL
2018-11-09,356,-137,0,APPL
2018-11-10,123,-34,0,APPL
2018-11-11,121,-17,0,APPL
2018-11-12,478,-400,0,APPL
2018-11-13,478,-335,0,APPL
2018-11-14,597,-381,0,APPL
2018-11-15,474,-214,0,APPL
2018-11-16,337,-138,0,APPL
2018-11-17,128,-42,0,APPL
2018-11-18,127,-23,0,APPL
2018-11-19,475,-352,0,APPL
2018-11-20,552,-391,0,APPL
2018-11-21,424,-219,0,APPL
2018-11-22,196,-72,0,APPL
2018-11-23,299,-186,0,APPL
2018-11-24,131,-27,0,APPL
2018-11-25,144,-61,0,APPL
2018-11-26,530,-246,0,APPL
2018-11-27,492,-248,0,APPL
2018-11-28,472,-166,0,APPL
2018-11-29,353,-157,0,APPL
2018-11-30,325,-127,0,APPL
2018-12-01,158,-41,0,APPL
2018-12-02,156,-38,0,APPL
2018-12-03,385,-141,0,APPL
2018-12-04,435,-238,0,APPL
2018-12-05,227,-72,0,APPL
2018-12-06,396,-216,0,APPL
2018-12-07,437,-217,0,APPL
2018-12-08,159,-68,0,APPL
2018-12-09,127,-39,0,APPL
2018-12-10,518,-390,0,APPL
2018-12-11,399,-240,0,APPL
2018-12-12,338,-149,0,APPL
2018-12-13,436,-179,0,APPL
2018-12-14,475,-225,0,APPL
2018-12-15,187,-52,0,APPL
2018-12-16,200,-51,0,APPL
2018-12-17,441,-180,0,APPL
2018-12-18,408,-158,0,APPL
2018-12-19,417,-192,0,APPL
2018-12-20,407,-269,0,APPL
2018-12-21,454,-243,0,APPL
2018-12-22,162,-84,0,APPL
2018-12-23,134,-54,0,APPL
2018-12-24,257,-138,0,APPL
2018-12-25,129,-40,0,APPL
2018-12-26,225,-62,0,APPL
2018-12-27,122,-53,0,APPL
2018-12-28,278,-84,0,APPL
2018-12-29,135,-33,0,APPL
2018-12-30,132,-34,0,APPL
2018-12-31,266,-83,0,APPL
2019-01-01,140,-25,0,APPL
2019-01-02,599,-605,0,APPL
2019-01-03,1742,-1688,0,APPL
2019-01-04,712,-454,0,APPL
2019-01-05,280,-104,0,APPL
2019-01-06,268,-92,0,APPL
2019-01-07,513,-199,0,APPL
2019-01-08,495,-220,0,APPL
2019-01-09,606,-270,0,APPL
2019-01-10,426,-144,0,APPL
2019-01-11,392,-139,0,APPL
2019-01-12,204,-32,0,APPL
2019-01-13,168,-47,0,APPL
2019-01-14,305,-155,0,APPL
2019-01-15,448,-163,0,APPL
2019-01-16,410,-132,0,APPL
2019-01-17,446,-161,0,APPL
2019-01-18,438,-152,0,APPL
2019-01-19,266,-49,0,APPL
2019-01-20,221,-51,0,APPL
2019-01-21,231,-50,0,APPL
2019-01-22,426,-163,0,APPL
2019-01-23,422,-133,0,APPL
2019-01-24,409,-164,0,APPL
2019-01-25,388,-142,0,APPL
2019-01-26,270,-46,0,APPL
2019-01-27,252,-48,0,APPL
2019-01-28,471,-184,0,APPL
2019-01-29,647,-340,0,APPL
2019-01-30,987,-414,0,APPL
2019-01-31,500,-165,0,APPL
2019-02-01,399,-127,0,APPL
2019-02-02,219,-50,0,APPL
2019-02-03,222,-34,0,APPL
2019-02-04,403,-101,0,APPL
2019-02-05,544,-153,0,APPL
2019-02-06,456,-122,0,APPL
2019-02-07,401,-87,0,APPL
2019-02-08,370,-92,0,APPL
2019-02-09,263,-34,0,APPL
2019-02-10,217,-42,0,APPL
2019-02-11,344,-93,0,APPL
2019-02-12,408,-121,0,APPL
2019-02-13,415,-117,0,APPL
2019-02-14,342,-157,0,APPL
2019-02-15,361,-109,0,APPL
2019-02-16,237,-38,0,APPL
2019-02-17,187,-42,0,APPL
2019-02-18,239,-66,0,APPL
2019-02-19,316,-108,0,APPL
2019-02-20,359,-100,0,APPL
2019-02-21,417,-110,0,APPL
2019-02-22,301,-63,0,APPL
2019-02-23,252,-35,0,APPL
2019-02-24,277,-55,0,APPL
2019-02-25,530,-92,0,APPL
2019-02-26,468,-73,0,APPL
2019-02-27,446,-74,0,APPL
2019-02-28,469,-86,0,APPL
2019-03-01,165,-33,0,APPL
2019-03-02,236,-28,0,APPL
2019-03-03,241,-39,0,APPL
2019-03-04,442,-93,0,APPL
2019-03-05,400,-96,0,APPL
2019-03-06,448,-114,0,APPL
2019-03-07,407,-98,0,APPL
2019-03-08,408,-101,0,APPL
2019-03-09,236,-40,0,APPL
2019-03-10,209,-37,0,APPL
2019-03-11,521,-133,0,APPL
2019-03-12,624,-124,0,APPL
2019-03-13,513,-133,0,APPL
2019-03-14,536,-136,0,APPL
2019-03-15,511,-128,0,APPL
2019-03-16,243,-30,0,APPL
2019-03-17,230,-31,0,APPL
2019-03-18,414,-77,0,APPL
2019-03-19,454,-100,0,APPL
2019-03-20,390,-66,0,APPL
2019-03-21,724,-172,0,APPL
2019-03-22,451,-140,0,APPL
2019-03-23,217,-25,0,APPL
2019-03-24,207,-58,0,APPL
2019-03-25,495,-188,0,APPL
2019-03-26,761,-318,0,APPL
2019-03-27,446,-164,0,APPL
2019-03-28,415,-104,0,APPL
2019-03-29,365,-116,0,APPL
2019-03-30,179,-42,0,APPL
2019-03-31,233,-46,0,APPL
2019-04-01,376,-151,0,APPL
2019-04-02,418,-112,0,APPL
2019-04-03,458,-106,0,APPL
2019-04-04,481,-98,0,APPL
2019-04-05,466,-102,0,APPL
2019-04-06,186,-25,0,APPL
2019-04-07,199,-31,0,APPL
2019-04-08,504,-130,0,APPL
2019-04-09,517,-169,0,APPL
2019-04-10,433,-133,0,APPL
2019-04-11,409,-91,0,APPL
2019-04-12,436,-114,0,APPL
2019-04-13,192,-34,0,APPL
2019-04-14,178,-49,0,APPL
2019-04-15,355,-83,0,APPL
2019-04-16,174,-79,0,APPL
2019-04-17,562,-207,0,APPL
2019-04-18,385,-89,0,APPL
2019-04-19,178,-28,0,APPL
2019-04-20,141,-16,0,APPL
2019-04-21,146,-29,0,APPL
2019-04-22,351,-95,0,APPL
2019-04-23,449,-104,0,APPL
2019-04-24,407,-89,0,APPL
2019-04-25,367,-98,0,APPL
2019-04-26,325,-79,0,APPL
2019-04-27,149,-31,0,APPL
2019-04-28,205,-23,0,APPL
2019-04-29,252,-52,0,APPL
2019-04-30,1017,-351,0,APPL
2019-05-01,1105,-315,0,APPL
2019-05-02,680,-141,0,APPL
2019-05-03,486,-91,0,APPL
2019-05-04,248,-22,0,APPL
2019-05-05,256,-39,0,APPL
2019-05-06,513,-143,0,APPL
2019-05-07,572,-124,0,APPL
2019-05-08,507,-121,0,APPL
2019-05-09,574,-122,0,APPL
2019-05-10,587,-159,0,APPL
2019-05-11,226,-27,0,APPL
2019-05-12,224,-54,0,APPL
2019-05-13,667,-248,0,APPL
2019-05-14,625,-206,0,APPL
2019-05-15,562,-118,0,APPL
2019-05-16,526,-146,0,APPL
2019-05-17,488,-140,0,APPL
2019-05-18,200,-33,0,APPL
2019-05-19,266,-36,0,APPL
2019-05-20,442,-187,0,APPL
2019-05-21,424,-130,0,APPL
2019-05-22,499,-225,0,APPL
2019-05-23,524,-206,0,APPL
2019-05-24,423,-127,0,APPL
2019-05-25,215,-31,0,APPL
2019-05-26,108,-25,0,APPL
2019-05-27,207,-44,0,APPL
2019-05-28,392,-165,0,APPL
2019-05-29,323,-156,0,APPL
2019-05-30,286,-155,0,APPL
2019-05-31,267,-155,0,APPL
2019-06-01,110,-61,0,APPL
2019-06-02,98,-44,0,APPL
2019-06-03,256,-148,0,APPL
2019-06-04,357,-162,0,APPL
2019-06-05,325,-151,0,APPL
2019-06-06,298,-105,0,APPL
2019-06-07,53,-13,0,APPL
2019-06-08,144,-28,0,APPL
2019-06-09,150,-19,0,APPL
2019-06-10,272,-92,0,APPL
2019-06-11,225,-86,0,APPL
2019-06-12,208,-74,0,APPL
2019-06-13,248,-86,0,APPL
2019-06-14,214,-78,0,APPL
2019-06-15,96,-24,0,APPL
2019-06-16,75,-24,0,APPL
2019-06-17,231,-75,0,APPL
2019-06-18,53,-15,0,APPL
2019-06-19,298,-99,0,APPL
2019-06-20,293,-91,0,APPL
2019-06-21,195,-81,0,APPL
2019-06-22,78,-38,0,APPL
2019-06-23,75,-69,0,APPL
2019-06-24,165,-101,0,APPL
2019-06-25,219,-104,0,APPL
2019-06-26,254,-131,0,APPL
2019-06-27,247,-135,0,APPL
2019-06-28,272,-90,0,APPL
2019-06-29,92,-31,0,APPL
2019-06-30,97,-34,0,APPL
2019-07-01,268,-117,0,APPL
2019-07-02,185,-83,0,APPL
2019-07-03,187,-62,0,APPL
2019-07-04,96,-27,0,APPL
2019-07-05,165,-57,0,APPL
2019-07-06,63,-25,0,APPL
2019-07-07,96,-23,0,APPL
2019-07-08,270,-147,0,APPL
2019-07-09,270,-112,0,APPL
2019-07-10,196,-68,0,APPL
2019-07-11,175,-81,0,APPL
2019-07-12,177,-62,0,APPL
2019-07-13,81,-13,0,APPL
2019-07-14,72,-15,0,APPL
2019-07-15,178,-88,0,APPL
2019-07-16,84,-26,0,APPL
2019-07-17,182,-78,0,APPL
2019-07-18,250,-83,0,APPL
2019-07-19,136,-50,0,APPL
2019-07-20,52,-19,0,APPL
2019-07-21,53,-10,0,APPL
2019-07-22,255,-95,0,APPL
2019-07-23,294,-106,0,APPL
2019-07-24,223,-71,0,APPL
2019-07-25,264,-78,0,APPL
2019-07-26,206,-59,0,APPL
2019-07-27,103,-33,0,APPL
2019-07-28,98,-37,0,APPL
2019-07-29,43,-19,0,APPL
2019-07-30,726,-272,0,APPL
2019-07-31,356,-146,0,APPL
2019-08-01,334,-157,0,APPL
2019-08-02,273,-155,0,APPL
2019-08-03,98,-41,0,APPL
2019-08-04,86,-32,0,APPL
2019-08-05,275,-174,0,APPL
2019-08-06,274,-106,0,APPL
2019-08-07,247,-90,0,APPL
2019-08-08,221,-115,0,APPL
2019-08-09,179,-105,0,APPL
2019-08-10,59,-33,0,APPL
2019-08-11,64,-61,0,APPL
2019-08-12,141,-75,0,APPL
2019-08-13,313,-141,0,APPL
2019-08-14,228,-158,0,APPL
2019-08-15,120,-56,0,APPL
2019-08-16,268,-87,0,APPL
2019-08-17,90,-41,0,APPL
2019-08-18,92,-70,0,APPL
2019-08-19,368,-166,0,APPL
2019-08-20,400,-193,0,APPL
2019-08-21,382,-139,0,APPL
2019-08-22,329,-142,0,APPL
2019-08-23,362,-202,0,APPL
2019-08-24,95,-55,0,APPL
2019-08-25,91,-65,0,APPL
2019-08-26,340,-155,0,APPL
2019-08-27,236,-140,0,APPL
2019-08-28,285,-113,0,APPL
2019-08-29,382,-108,0,APPL
2019-08-30,319,-122,0,APPL
2019-08-31,91,-24,0,APPL
2019-09-01,85,-43,0,APPL
2019-09-02,136,-48,0,APPL
2019-09-03,338,-161,0,APPL
2019-09-04,355,-156,0,APPL
2019-09-05,441,-138,0,APPL
2019-09-06,56,-23,0,APPL
2019-09-07,139,-33,0,APPL
2019-09-08,107,-38,0,APPL
2019-09-09,274,-159,0,APPL
2019-09-10,573,-267,0,APPL
2019-09-11,585,-219,0,APPL
2019-09-12,342,-142,0,APPL
2019-09-13,394,-330,0,APPL
2019-09-14,125,-62,0,APPL
2019-09-15,93,-37,0,APPL
2019-09-16,162,-86,0,APPL
2019-09-17,218,-76,0,APPL
2019-09-18,227,-109,0,APPL
2019-09-19,245,-108,0,APPL
2019-09-20,295,-132,0,APPL
2019-09-21,91,-41,0,APPL
2019-09-22,87,-42,0,APPL
2019-09-23,222,-79,0,APPL
2019-09-24,241,-120,0,APPL
2019-09-25,220,-93,0,APPL
2019-09-26,222,-108,0,APPL
2019-09-27,198,-85,0,APPL
2019-09-28,67,-25,0,APPL
2019-09-29,60,-19,0,APPL
2019-09-30,353,-95,0,APPL
2019-10-01,314,-156,0,APPL
2019-10-02,227,-120,0,APPL
2019-10-03,248,-99,0,APPL
2019-10-04,372,-142,0,APPL
2019-10-05,92,-33,0,APPL
2019-10-06,59,-27,0,APPL
2019-10-07,310,-147,0,APPL
2019-10-08,265,-149,0,APPL
2019-10-09,227,-130,0,APPL
2019-10-10,304,-190,0,APPL
2019-10-11,387,-170,0,APPL
2019-10-12,113,-38,0,APPL
2019-10-13,79,-27,0,APPL
2019-10-14,235,-118,0,APPL
2019-10-15,246,-102,0,APPL
2019-10-16,196,-136,0,APPL
2019-10-17,209,-119,0,APPL
2019-10-18,238,-116,0,APPL
2019-10-19,39,-14,0,APPL
2019-10-20,80,-25,0,APPL
2019-10-21,302,-165,0,APPL
2019-10-22,300,-163,0,APPL
2019-10-23,271,-151,0,APPL
2019-10-24,246,-170,0,APPL
2019-10-25,289,-129,0,APPL
2019-10-26,91,-42,0,APPL
2019-10-27,96,-44,0,APPL
2019-10-28,415,-151,0,APPL
2019-10-29,46,-7,0,APPL
2019-10-30,579,-264,0,APPL
